"name","id"
"Shofusan","dr:D06989"
"Shohangekabukuryoto","dr:D06988"
"Shojokito","dr:D09119"
"Shokenchuto","dr:D06984"
"Shokyoshashinto","dr:D09113"
"Shomakakkonto","dr:D06990"
"Shosaikoto","dr:D06985"
"Shosaikoto extract","dr:D06985"
"Shosaikotokakikyosekko","dr:D06986"
"Shoseiryuto","dr:D06987"
"Shoseiryuto extract","dr:D06987"
"Shoseiryutogomakyokansekito","dr:D09121"
"Shoseiryutokasekko","dr:D09120"
"Shoyosan","dr:D09117"
"Shrub chaste tree fruit","dr:D09191"
"Sibelium","dr:D07971"
"Sibenadet hydrochloride","dr:D05832"
"Sibopirdine","dr:D05833"
"Sibrafiban","dr:D05834"
"Sibutramine","dr:D08513"
"Sibutramine hydrochloride","dr:D02571"
"Sibutramine hydrochloride hydrate","dr:D02571"
"Sibutramine hydrochloride monohydrate","dr:D02571"
"Siccanin","dr:D01257"
"Sifalimumab","dr:D09668"
"Sigmart","dr:D01810"
"Signifor","dr:D10497"
"Signifor lar","dr:D10566"
"Silandrone","dr:D05837"
"Silapo","dr:D10847"
"Sildenafil","dr:D08514"
"Sildenafil citrate","dr:D02229"
"Silgard","dr:D10192"
"Silibinin","dr:D08515"
"Silica","dr:D05838"
"Silica gel","dr:D06521"
"Silicamin","dr:D03236"
"Siliceous earth","dr:D05839"
"Silicon dioxide","dr:D06521"
"Siliq","dr:D10061"
"Silodosin","dr:D01965"
"Silodrate","dr:D06436"
"Silomat","dr:D01608"
"Silteplase","dr:D09814"
"Siltuximab","dr:D09669"
"Silvadene","dr:D00433"
"silver","dr:D00433"
"Silver diammine fluoride","dr:D01502"
"Silver nitrate","dr:D01730"
"Silver protein","dr:D03344"
"Silymarin I","dr:D08515"
"Simbrinza","dr:D10854"
"Simdax","dr:D04720"
"Simenepag","dr:D09962"
"Simenepag isopropyl","dr:D09963"
"Simeprevir","dr:D10081"
"Simeprevir sodium","dr:D10469"
"Simethicone","dr:D05841"
"Simetride","dr:D01962"
"Simetride and anhydrous caffeine","dr:D07611"
"Simfibrate","dr:D01212"
"Simoctocog alfa","dr:D10842"
"Simotaxel","dr:D05842"
"Simple ointment","dr:D05287"
"Simple syrup","dr:D05286"
"Simponi","dr:D04358"
"Simtrazene","dr:D05843"
"Simulect","dr:D03058"
"Simvastatin","dr:D00434"
"Simvastatin and sitagliptin phosphate","dr:D10258"
"Sinapause","dr:D07920"
"Sinapultide","dr:D05844"
"Sincalide","dr:D05845"
"Sinecatechins","dr:D08997"
"Sinefungin","dr:D05846"
"Sinemet","dr:D00253"
"Sinequan","dr:D00814"
"Singulair","dr:D00529"
"Sinomenium stem","dr:D06785"
"Sinseron","dr:D02632"
"Sintisone","dr:D08415"
"Siplizumab","dr:D05847"
"Siponimod","dr:D11460"
"Siponimod fumarate","dr:D11072"
"Siponimod fumaric acid","dr:D11072"
"Sipuleucel-T","dr:D06644"
"Sirdalud","dr:D08611"
"Siringina","dr:D01659"
"Sirolimus","dr:D00753"
"Sirturo","dr:D09873"
"Sirukumab","dr:D10080"
"Sisapronil","dr:D10412"
"Siseptin","dr:D02181"
"SISO","dr:D02544"
"Sisomicin","dr:D02544"
"Sisomicin sulfate","dr:D02181"
"Sistalgina","dr:D08406"
"Sitafloxacin","dr:D02475"
"Sitafloxacin hydrate","dr:D02475"
"Sitagliptin","dr:D08516"
"Sitagliptin and ipragliflozin","dr:D11064"
"Sitagliptin phosphate","dr:D06645"
"Sitagliptin phosphate hydrate","dr:D06645"
"Sitagliptin phosphate monohydrate","dr:D06645"
"Sitavig","dr:D00222"
"Sitaxentan","dr:D07171"
"Sitaxentan sodium","dr:D08517"
"Sitimagene ceradenovec","dr:D09217"
"Sitogluside","dr:D05848"
"Sitravatinib","dr:D11140"
"Sitravatinib malate","dr:D11541"
"Sivelestat","dr:D03788"
"Sivelestat sodium","dr:D01918"
"Sivelestat sodium for injection","dr:D01918"
"Sivelestat sodium hydrate","dr:D01918"
"Sivextro","dr:D09686"
"Sivifene","dr:D09380"
"Sizofiran","dr:D01535"
"Skelaxin","dr:D00773"
"Skelid","dr:D02285"
"Sklice","dr:D00804"
"Skyla","dr:D00950"
"Skyrizi","dr:D11052"
"Slentrol","dr:D03867"
"Slynd","dr:D03917"
"SM","dr:D08531"
"SM 13496","dr:D04820"
"SM 3997","dr:D01992"
"Smallpox vaccine","dr:D05295"
"Smancs","dr:D03240"
"Smecta","dr:D08519"
"Smectite","dr:D08519"
"Smedolin","dr:D01359"
"Smilax rhizome","dr:D06730"
"Smokeless","dr:D08138"
"Smyraf","dr:D10721"
"SNK 860","dr:D01842"
"Soap","dr:D04371"
"Sobetirome","dr:D09381"
"Soblidotin","dr:D01919"
"Sobrepin","dr:D08520"
"Sobrerol","dr:D08520"
"Sobuzoxane","dr:D01404"
"Soda lime","dr:D05849"
"Sodasorb","dr:D05849"
"Sodelglitazar","dr:D06647"
"Sodium aceneuramate","dr:D09855"
"Sodium acetate","dr:D01779"
"Sodium acetate C 11","dr:D05850"
"Sodium acetate hydrate","dr:D01779"
"Sodium acetate trihydrate","dr:D01779"
"Sodium acetylsalicylate","dr:D07582"
"Sodium acexamate","dr:D07559"
"Sodium alginate","dr:D03336"
"Sodium amidotrizoate","dr:D01013"
"Sodium aminobenzoate","dr:D02907"
"Sodium amylosulfate","dr:D05851"
"Sodium apolate","dr:D04825"
"Sodium arsenate As 74","dr:D05852"
"Sodium ascorbate","dr:D05853"
"sodium ascorbate and ascorbic acid","dr:D11552"
"Sodium aurothiomalate","dr:D00992"
"Sodium aurothiosulfate","dr:D08521"
"Sodium benzoate","dr:D02277"
"Sodium bicarbonate","dr:D01203"
"Sodium bicarbonate and anhydrous monobasic sodium phosphate","dr:D04402"
"Sodium bicarbonate and bitter tincture","dr:D06814"
"sodium bicarbonate and potassium chloride","dr:D11174"
"sodium bicarbonate and precipitated calcium carbonate","dr:D08708"
"sodium bicarbonate and sodium sulfate","dr:D08816"
"Sodium bicarbonate and tartaric acid","dr:D03901"
"Sodium bisulfite","dr:D02059"
"Sodium bitionolate","dr:D03135"
"Sodium borate","dr:D03243"
"Sodium borocaptate","dr:D03149"
"Sodium bromide","dr:D02055"
"Sodium butyrate","dr:D08998"
"Sodium caffeine benzoate","dr:D02409"
"Sodium calcium edetate","dr:D03943"
"Sodium caprylate","dr:D08999"
"Sodium carbonate","dr:D05283"
"Sodium carbonate hydrate","dr:D01780"
"Sodium carboxymethylstarch","dr:D05874"
"sodium chloride","dr:D08810"
"Sodium chloride","dr:D02056"
"sodium chloride and dried sodium carbonate","dr:D07703"
"sodium chloride and magnesium chloride","dr:D04424"
"sodium chloride and potassium chloride","dr:D04981"
"Sodium chloride Na 22","dr:D05854"
"Sodium chromate","dr:D05252"
"Sodium chromate Cr 51","dr:D05252"
"Sodium citrate","dr:D01781"
"sodium citrate hydrate","dr:D08741"
"Sodium citrate hydrate","dr:D01781"
"Sodium clodronate hydrate","dr:D03544"
"Sodium copper chlorophyllin","dr:D06465"
"sodium copper chlorophyllin and magnesium silicate","dr:D04379"
"Sodium cromoglicate","dr:D00526"
"Sodium cyclamate","dr:D02443"
"Sodium dehydroacetate","dr:D05856"
"Sodium dibunate","dr:D01700"
"Sodium dichloroacetate","dr:D05857"
"Sodium dichloroisocyanurate","dr:D08651"
"Sodium dioctyl sulfosuccinate","dr:D00305"
"Sodium estrone sulfate","dr:D00312"
"Sodium etasulfate","dr:D05858"
"Sodium ethasulfate","dr:D05858"
"Sodium feredetate","dr:D07145"
"Sodium ferric gluconate complex","dr:D05859"
"Sodium ferrous citrate","dr:D03275"
"Sodium fluoride","dr:D00943"
"Sodium fluoride and phosphoric acid","dr:D08736"
"Sodium fluoride F 18","dr:D05860"
"Sodium formaldehyde sulfoxylate","dr:D05861"
"Sodium formaldehyde sulfoxylate anhydorous","dr:D05861"
"Sodium furosemide","dr:D07999"
"Sodium fusidate","dr:D00213"
"Sodium gammahydroxybutyrate","dr:D05866"
"Sodium gluconate","dr:D05862"
"Sodium glucuronate","dr:D01625"
"Sodium glucuronate hydrate","dr:D01625"
"Sodium glycerophosphate","dr:D10489"
"Sodium guaiazulene sulfonate","dr:D02706"
"Sodium guaiazulenesulfonate","dr:D02075"
"Sodium gualenate","dr:D02075"
"Sodium gualenate hydrate","dr:D02706"
"Sodium hyaluronate","dr:D03354"
"Sodium hyaluronate crosslinked polymer","dr:D10573"
"Sodium hyaluronate crosslinked polymer crosslinked with vinylsulfone","dr:D09735"
"Sodium hydroxide","dr:D01169"
"Sodium hypochlorite","dr:D01711"
"Sodium iodide","dr:D04874"
"Sodium iodide I 123","dr:D05328"
"Sodium iodide I 125","dr:D05863"
"Sodium iodide I 131","dr:D02259"
"sodium iodine and glycerin","dr:D04875"
"Sodium iodohippurate","dr:D04570"
"Sodium iopodate","dr:D01015"
"Sodium iotalamate","dr:D03603"
"Sodium L-glutamate hydrate","dr:D02280"
"Sodium lactate","dr:D02183"
"Sodium lauryl sulfate","dr:D01045"
"Sodium levofolinate","dr:D11394"
"Sodium metabisulfite","dr:D02054"
"Sodium metrizoate","dr:D01880"
"Sodium monofluorophosphate","dr:D05864"
"Sodium N-acetylneuraminate","dr:D09855"
"Sodium nifurstyrenate","dr:D02538"
"Sodium nitrite","dr:D05865"
"Sodium nitroprusside","dr:D00614"
"Sodium nitroprusside hydrate","dr:D00614"
"Sodium omadine","dr:D05662"
"Sodium oxybate","dr:D05866"
"Sodium p-aminophippurate","dr:D01421"
"Sodium pantothenate","dr:D11519"
"Sodium perborate monohydrate","dr:D07066"
"Sodium pertechnetate","dr:D05189"
"Sodium pertechnetate  and stannous chloride","dr:D08761"
"Sodium pertechnetate Tc 99m","dr:D05189"
"Sodium phenylacetate","dr:D05867"
"Sodium phenylacetate and sodium benzoate","dr:D10205"
"Sodium phenylbutyrate","dr:D05868"
"Sodium phosphate","dr:D04400"
"Sodium phosphate P 32","dr:D05870"
"Sodium picosulfate hydrate","dr:D01612"
"Sodium polyethylenesulfonate","dr:D04825"
"Sodium polyphosphate","dr:D05871"
"Sodium polystyrene sulfonate","dr:D03263"
"Sodium prasterone sulfate hydrate","dr:D01616"
"Sodium propionate","dr:D05872"
"Sodium propionate hydrate","dr:D05872"
"Sodium pyrophosphate","dr:D05873"
"Sodium pyrophosphate hydrate and technetium  pyrophosphate","dr:D08765"
"Sodium pyrosulfite","dr:D02054"
"Sodium risedronate hemipentahydrate","dr:D03234"
"Sodium risedronate hydrate","dr:D03234"
"Sodium saccharin dihydrate","dr:D02192"
"Sodium salamidacetate","dr:D07612"
"Sodium salicylate","dr:D00566"
"sodium salt","dr:D07554"
"Sodium santoninate","dr:D09804"
"Sodium selenite","dr:D10530"
"Sodium starch glycolate","dr:D05874"
"Sodium stearate","dr:D05875"
"Sodium stearyl fumarate","dr:D05876"
"Sodium stibogluconate","dr:D00582"
"sodium sulfate","dr:D11552"
"Sodium sulfate","dr:D01732"
"Sodium sulfate decahydrate","dr:D05877"
"Sodium sulfate hydrate","dr:D05877"
"Sodium sulfate S 35","dr:D05878"
"Sodium sulfide","dr:D09001"
"Sodium sulfide nonahydrate","dr:D09001"
"Sodium sulfite","dr:D09002"
"Sodium tartrate","dr:D07108"
"Sodium tetraborate decahydrate","dr:D03243"
"Sodium tetradecyl sulfate","dr:D06882"
"Sodium thiosalicylate","dr:D00971"
"Sodium thiosulfate","dr:D01091"
"Sodium thiosulfate and ethanol","dr:D04744"
"Sodium thiosulfate hydrate","dr:D01091"
"Sodium timerfonate","dr:D06108"
"Sodium trimetaphosphate","dr:D02423"
"Sodium tyropanoate","dr:D01884"
"Sodium valproate","dr:D00710"
"Sodium zirconium cyclosilicate","dr:D10727"
"Sodium zirconium cyclosilicate hydrate","dr:D10727"
"Sodobex","dr:D07388"
"Sofalcone","dr:D01956"
"Sofinicline","dr:D09382"
"Sofinicline benzenesulfonate","dr:D09383"
"Sofituzumab","dr:D11240"
"Sofituzumab vedotin","dr:D11241"
"Sofosbuvir","dr:D10366"
"Sofosbuvir and velpatasvir","dr:D10827"
"Sofpironium bromide","dr:D10989"
"Sofratulle","dr:D01618"
"Soft shell turtle carapace","dr:D09520"
"Sogecoli","dr:D07746"
"Sokeikakketsuto","dr:D07001"
"Solabegron hydrochloride","dr:D05879"
"Solacen","dr:D06260"
"Solanezumab","dr:D10058"
"Solantal","dr:D01341"
"Solaraze","dr:D00904"
"Solatene","dr:D03101"
"Solbanon","dr:D06418"
"Solcitinib","dr:D10728"
"Solcoseryl","dr:D04372"
"Soldactone","dr:D01943"
"Solfa","dr:D01828"
"Solganal","dr:D00991"
"Solian","dr:D07310"
"Solifenacin","dr:D08522"
"Solifenacin succinate","dr:D01269"
"Solinase","dr:D05410"
"Soliqua","dr:D11034"
"Soliris","dr:D03940"
"Solithromycin","dr:D09965"
"Solodyn","dr:D00850"
"Solon","dr:D01956"
"Solosec","dr:D07353"
"Solriamfetol","dr:D11315"
"Solriamfetol hydrochloride","dr:D11328"
"Solu-cortef","dr:D00978"
"Solu-medrol","dr:D00751"
"soluble","dr:D04946"
"Solufenum","dr:D06606"
"Solufilina","dr:D07923"
"Solution of novocain","dr:D08422"
"Solypertine tartrate","dr:D05880"
"Soma","dr:D00768"
"Somagrebove","dr:D05881"
"Somalapor","dr:D05882"
"Somalgen","dr:D02701"
"Somantadine hydrochloride","dr:D05883"
"Somapacitan","dr:D11194"
"Somathl","dr:D07524"
"Somatorelin","dr:D08523"
"Somatorelin acetate","dr:D03326"
"Somatostatin","dr:D07431"
"Somatrem","dr:D05884"
"Somatrogon","dr:D10990"
"Somatropin","dr:D02691"
"Somatuline","dr:D04666"
"Somavaratan","dr:D11193"
"Somavent","dr:D05394"
"Somavubove","dr:D05885"
"Somelin","dr:D01758"
"Somenopor","dr:D05886"
"Sometribove","dr:D05887"
"Sometripor","dr:D05888"
"Somfasepor","dr:D05889"
"Somidobove","dr:D05890"
"Somophyllin","dr:D00227"
"Sonacide","dr:D01120"
"Sonata","dr:D00530"
"Sonazine","dr:D00789"
"Sonazoid","dr:D05440"
"Sonedenoson","dr:D09003"
"Sonepiprazole mesylate","dr:D05891"
"Sonias","dr:D09848"
"Sonidegib","dr:D10119"
"Sonidegib diphosphate","dr:D10729"
"Sonidegib phosphate","dr:D10729"
"Sonifilan","dr:D01535"
"Sonovue","dr:D05962"
"Sophora japoinca flower","dr:D09255"
"Sophora japonica flower bud","dr:D09255"
"Sophora root","dr:D06710"
"Sophora subprostrata root","dr:D09296"
"Sophorae flos","dr:D09255"
"Sophorae subprostratae radix","dr:D09296"
"Sorafenib","dr:D08524"
"Sorafenib tosilate","dr:D06272"
"Sorafenib tosylate","dr:D06272"
"Soravtansine","dr:D11228"
"Sorbic acid","dr:D05892"
"Sorbinil","dr:D05893"
"Sorbitan laurate","dr:D05894"
"Sorbitan monolaurate","dr:D05894"
"Sorbitan monooleate","dr:D05895"
"Sorbitan monopalmitate","dr:D05896"
"Sorbitan monostearate","dr:D05897"
"Sorbitan oleate","dr:D05895"
"Sorbitan palmitate","dr:D05896"
"Sorbitan sesquioleate","dr:D05282"
"Sorbitan stearate","dr:D05897"
"Sorbitan trioleate","dr:D05898"
"Sorbitan tristearate","dr:D05899"
"Sorbitol","dr:D00096"
"Sorbitol 3% in plastic container","dr:D00096"
"Sorenurse","dr:D04812"
"Soriatane","dr:D02754"
"Sorine","dr:D01026"
"Sorivudine","dr:D01734"
"Sortis","dr:D07474"
"Sosegon","dr:D02227"
"Soshikokito","dr:D09087"
"Sotagliflozin","dr:D10669"
"Sotalol","dr:D08525"
"Sotalol hydrochloride","dr:D01026"
"Sotatercept","dr:D09670"
"Soterenol hydrochloride","dr:D05902"
"Soticlestat","dr:D11590"
"Sotirimod","dr:D05903"
"Sotradecol","dr:D06882"
"Sotrastaurin","dr:D09671"
"Sotrastaurin acetate","dr:D09718"
"Sotret","dr:D00348"
"Sovaldi","dr:D10366"
"Sovaprevir","dr:D10166"
"Soventol","dr:D07492"
"Sovriad","dr:D10469"
"Soybean oil","dr:D04962"
"Soysterol","dr:D04269"
"Spaglumic acid","dr:D07374"
"Span 20","dr:D05894"
"Span 40","dr:D05896"
"Span 60","dr:D05897"
"Span 65","dr:D05899"
"Spanidin","dr:D01566"
"Spantol","dr:D01824"
"Sparfloxacin","dr:D00590"
"Sparfosate sodium","dr:D05904"
"Sparine","dr:D00797"
"Sparsomycin","dr:D05905"
"Spartalizumab","dr:D11605"
"Sparteine","dr:D01041"
"Sparteine sulfate","dr:D02239"
"Sparteine sulfate pentahydrate","dr:D02239"
"Spasmalgan","dr:D07788"
"Spasmental","dr:D07513"
"Spasmex","dr:D01103"
"Spasmium","dr:D07098"
"Spasmoplex","dr:D01103"
"SPCM","dr:D08526"
"Spebrutinib","dr:D10730"
"Spebrutinib besylate","dr:D10731"
"Special powdered milk","dr:D08831"
"Spectamine","dr:D01570"
"Spectazole","dr:D00881"
"Spectinomycin","dr:D08526"
"Spectinomycin hydrochloride","dr:D00869"
"Spectinomycin hydrochloride hydrate","dr:D00869"
"Spectracef","dr:D01628"
"Spectrobid","dr:D00927"
"Spedra","dr:D03217"
"SPFX","dr:D00590"
"Spherical carbonaceous adsorbent","dr:D08750"
"Spiclomazine hydrochloride","dr:D01487"
"Spiegel","dr:D03242"
"Spinosad","dr:D09384"
"Spinraza","dr:D10791"
"Spiolto","dr:D10744"
"Spiperone","dr:D01051"
"Spiradoline mesylate","dr:D05907"
"Spiramaicina","dr:D08527"
"Spiramycin","dr:D05908"
"Spiramycin adipate","dr:D08527"
"Spiramycin embonate","dr:D08528"
"Spiramycin II","dr:D02420"
"Spirapril","dr:D08529"
"Spirapril hydrochloride","dr:D03765"
"Spiraprilat","dr:D03775"
"Spirazon","dr:D03301"
"Spiriva","dr:D01929"
"Spiro-32","dr:D05909"
"Spirogermanium hydrochloride","dr:D05909"
"Spiromustine","dr:D05910"
"Spironolactone","dr:D00443"
"Spironolactone and hydrochlorothiazide","dr:D10270"
"Spiropent","dr:D01360"
"Spiropitan","dr:D01051"
"Spiroplatin","dr:D05911"
"Spiroxasone","dr:D05912"
"SPM","dr:D05908"
"Sporanox","dr:D00350"
"Spore forming lactic acid bacteria","dr:D04352"
"Spravato","dr:D10627"
"Sprodiamide","dr:D05913"
"Sprol","dr:D01062"
"Sprycel","dr:D06414"
"Sputolosin","dr:D07786"
"Squalamine lactate","dr:D05914"
"Squalamine lactate hydrate","dr:D05914"
"Squalane","dr:D05915"
"SR 57746A","dr:D01537"
"SRA 333","dr:D04683"
"Srilane","dr:D08063"
"Stablon","dr:D02575"
"Staderm","dr:D01122"
"Stadol","dr:D00837"
"Stafac","dr:D06311"
"Stalevo","dr:D10293"
"Stallimycin hydrochloride","dr:D05916"
"Stamulumab","dr:D05917"
"Stanate","dr:D05922"
"Stannous chloride","dr:D05918"
"Stannous chloride dihydrate","dr:D05918"
"Stannous fluoride","dr:D05919"
"Stannous pyrophosphate","dr:D05920"
"Stannous sulfur colloid","dr:D05921"
"Stannsoporfin","dr:D05922"
"Stanolone","dr:D07456"
"Stanozolol","dr:D00444"
"Staphcillin","dr:D02196"
"Starasid","dr:D03046"
"Starch","dr:D05253"
"Starogyn","dr:D07109"
"Starsis","dr:D01111"
"Staticin","dr:D00140"
"Staticum","dr:D02428"
"Statobex","dr:D02080"
"Statolon","dr:D05923"
"Stavudine","dr:D00445"
"Staxyn","dr:D03260"
"Staybla","dr:D06273"
"Stearic acid","dr:D00119"
"Stearyl alcohol","dr:D01924"
"Steffimycin","dr:D05924"
"Steglatro","dr:D11043"
"Steglujan","dr:D11066"
"Stelara","dr:D09214"
"Stelazine","dr:D00799"
"StemEx","dr:D09405"
"Stemgen","dr:D02937"
"Stenbolone acetate","dr:D05925"
"Stendra","dr:D03217"
"Stenorol","dr:D04413"
"Stepronin","dr:D07381"
"Sterihyde L","dr:D01120"
"sterile","dr:D06177"
"Sterile purified water in containers","dr:D00001"
"Sterile water","dr:D00001"
"Sterilene","dr:D07673"
"Sterisol","dr:D04437"
"STFX","dr:D02475"
"Stibnal","dr:D01503"
"Stibophen","dr:D07363"
"Stick zenol A","dr:D08716"
"Stiff silkworm","dr:D09176"
"Stilbazium iodide","dr:D05926"
"Stilbestrol","dr:D00577"
"Stilonium iodide","dr:D05927"
"Stilphostrol","dr:D00946"
"Stimate","dr:D02235"
"Stimol","dr:D07707"
"Stimuvax","dr:D09895"
"Stingose","dr:D07565"
"Stiolto respimat","dr:D10744"
"Stiripentol","dr:D05928"
"Stirofos","dr:D05929"
"Stivarga","dr:D10137"
"Stmerin D","dr:D02273"
"Stomachic and digestive","dr:D08834"
"Stomin A","dr:D04252"
"Storax","dr:D09005"
"Stored whole blood CPD","dr:D06467"
"Strattera","dr:D02574"
"Strensiq","dr:D10595"
"Streptase","dr:D06879"
"Streptocid","dr:D08543"
"Streptoduocin","dr:D07432"
"Streptohydrazid","dr:D05930"
"Streptokinase","dr:D06879"
"Streptokinase - streptodornase","dr:D08530"
"Streptomycin","dr:D08531"
"Streptomycin sulfate","dr:D01350"
"Streptomycin sulfate and dihydrostreptomycin sulfate","dr:D07432"
"Streptonicozid","dr:D05930"
"Streptonigrin","dr:D05931"
"Streptozocin","dr:D05932"
"Streptozotocin","dr:D05932"
"Stresam","dr:D07930"
"Stresnil","dr:D02620"
"Stri-Dex cleansing bar","dr:D06226"
"Striant","dr:D00075"
"Stribild","dr:D10756"
"Striverdi respimat","dr:D10020"
"Strocain","dr:D01152"
"Stromectol","dr:D00804"
"strong","dr:D02916"
"Strong restamin cortisone","dr:D04806"
"stronger","dr:D05765"
"Stronger neo minophagen C","dr:D04990"
"Stronscan-85","dr:D05933"
"Strontium  chloride","dr:D02006"
"Strontium chloride Sr 85","dr:D05933"
"Strontium chloride Sr 89","dr:D02006"
"Strontium nitrate Sr 85","dr:D05934"
"Strontium ranelate","dr:D08468"
"Strychnine nitrate","dr:D10470"
"Strychnos extract","dr:D06873"
"Strychnos extract tincture","dr:D06494"
"Stryphnasal","dr:D07560"
"Styptanon","dr:D07921"
"Styramate","dr:D07274"
"Suacron","dr:D07608"
"sublimed","dr:D00024"
"Subose","dr:D04354"
"Suboxone","dr:D10250"
"Substitol","dr:D08233"
"Subsys","dr:D00320"
"Sucaryl","dr:D02192"
"Succimer","dr:D00572"
"Succin","dr:D02275"
"Succinimide","dr:D08532"
"Succinimide pharbiol","dr:D08532"
"Succinobucol","dr:D06648"
"Succinylcholine chloride","dr:D00766"
"Succinylsulfathiazole","dr:D02447"
"Succinylsulfathiazole monohydrate","dr:D02447"
"Sucraid","dr:D05782"
"Sucralfate","dr:D00446"
"Sucralfate hydrate","dr:D00446"
"Sucroferric oxyhydroxide","dr:D04616"
"Sucrose","dr:D00025"
"Sucrose and povidone iodine","dr:D04812"
"Sucrose octaacetate","dr:D05935"
"Sucrosofate potassium","dr:D05936"
"Sucrosofate potassium heptahydrate","dr:D05936"
"Sudafed","dr:D00485"
"Sudoxicam","dr:D05937"
"Sufenta","dr:D00845"
"Sufentanil","dr:D05938"
"Sufentanil citrate","dr:D00845"
"Sufotidine","dr:D05939"
"Sufrexal","dr:D08099"
"Sugammadex sodium","dr:D05940"
"Sugar","dr:D00025"
"Sugar spheres","dr:D00025"
"Suglat","dr:D10200"
"Sujanu","dr:D11064"
"Sul-Spansion","dr:D02449"
"Sulamserod hydrochloride","dr:D05941"
"Sular","dr:D00618"
"Sulazepam","dr:D05942"
"Sulbactam","dr:D08533"
"Sulbactam benzathine","dr:D03705"
"Sulbactam pivoxil","dr:D03706"
"Sulbactam sodium","dr:D02223"
"Sulbenicillin","dr:D08534"
"Sulbenicillin sodium","dr:D01489"
"Sulbenox","dr:D05943"
"Sulbentine","dr:D01335"
"Sulbutiamine","dr:D01319"
"Sulcain","dr:D01519"
"Sulconazole","dr:D08535"
"Sulconazole nitrate","dr:D00886"
"Suleparoid","dr:D08536"
"Sulesomab","dr:D05944"
"Sulfabenz","dr:D05945"
"Sulfabenzamide","dr:D05946"
"Sulfabid","dr:D01954"
"Sulfacetamide","dr:D05947"
"Sulfacetamide sodium","dr:D00871"
"Sulfacetamide sodium and prednisolone","dr:D11699"
"Sulfachlorpyridazine","dr:D05948"
"Sulfaclozine","dr:D08537"
"Sulfactol","dr:D01091"
"Sulfacytine","dr:D02519"
"Sulfadiasulfone sodium","dr:D02752"
"Sulfadiazine","dr:D00433"
"Sulfadiazine silver","dr:D00433"
"Sulfadiazine sodium","dr:D05949"
"Sulfadicramide","dr:D07412"
"Sulfadimethoxine","dr:D01142"
"Sulfadimethoxine sodium","dr:D08538"
"Sulfadimidin","dr:D08539"
"Sulfadimidine","dr:D02436"
"Sulfadimidine sodium","dr:D08539"
"Sulfadoxine","dr:D00580"
"Sulfaethidole","dr:D02449"
"Sulfafurazole","dr:D00450"
"Sulfafurazole diolamine","dr:D05957"
"Sulfaguanidine","dr:D02437"
"Sulfaisodimidine","dr:D01526"
"Sulfalene","dr:D01216"
"Sulfamazone","dr:D07241"
"Sulfamerazine","dr:D02435"
"Sulfameter","dr:D02517"
"Sulfamethazine","dr:D02436"
"Sulfamethazine sodium salt","dr:D08539"
"Sulfamethizole","dr:D00870"
"Sulfamethopyrazine","dr:D01216"
"Sulfamethoxazole","dr:D00447"
"Sulfamethoxazole and trimethoprim","dr:D00285"
"Sulfamethoxypyridazine","dr:D02439"
"Sulfamethoxypyridazine sodium salt","dr:D08540"
"Sulfamethoxypyrimidine","dr:D02517"
"Sulfametomidine","dr:D02450"
"Sulfametomidine monohydrate","dr:D02450"
"Sulfametoxydiazine","dr:D02517"
"Sulfametrole","dr:D08541"
"Sulfamezathine","dr:D02436"
"Sulfamidochrysoidine","dr:D08542"
"Sulfamine","dr:D08543"
"Sulfamonomethoxine","dr:D01141"
"Sulfamonomethoxine hydrate","dr:D05023"
"Sulfamonomethoxine sodium","dr:D02001"
"Sulfamonomethoxine sodium monohydrate","dr:D02001"
"Sulfamoxole","dr:D02516"
"Sulfamylon","dr:D01166"
"Sulfanilamide","dr:D08543"
"Sulfanilate zinc","dr:D05950"
"Sulfanilate zinc tetrahydrate","dr:D05950"
"Sulfanitran","dr:D05951"
"Sulfaperin","dr:D07240"
"Sulfaphenazole","dr:D01954"
"Sulfapyridine","dr:D02434"
"Sulfapyrimidine","dr:D00587"
"Sulfaquinoxaline","dr:D05952"
"Sulfasalazine","dr:D00448"
"Sulfasomizole","dr:D05953"
"Sulfasuxidine","dr:D02447"
"Sulfate","dr:D05963"
"Sulfathiazole","dr:D01047"
"Sulfathiourea","dr:D07239"
"Sulfatolamide","dr:D01127"
"Sulfazamet","dr:D05954"
"Sulfinalol hydrochloride","dr:D05955"
"Sulfinpyrazone","dr:D00449"
"Sulfiram","dr:D08545"
"Sulfisomidine","dr:D01526"
"Sulfisoxazole","dr:D00450"
"Sulfisoxazole acetyl","dr:D05956"
"Sulfisoxazole diolamine","dr:D05957"
"Sulfobromophthalein","dr:D08548"
"Sulfobromophthalein sodium","dr:D02210"
"Sulfogaiacol","dr:D01610"
"Sulfomyxin","dr:D05959"
"Sulfonterol hydrochloride","dr:D05960"
"Sulfoxone sodium","dr:D02521"
"Sulfur","dr:D00024"
"Sulfur and camphor","dr:D04811"
"sulfur and potassium hydrogen tartrate","dr:D04677"
"Sulfur dioxide","dr:D05961"
"Sulfur hexafluoride","dr:D05962"
"sulfurated","dr:D05574"
"Sulfurated potash","dr:D05574"
"Sulfuric acid","dr:D05963"
"Sulglicotide","dr:D08546"
"Sulglycotide","dr:D08546"
"Sulindac","dr:D00120"
"Sulisobenzone","dr:D05964"
"Sulla","dr:D02517"
"Sulmarin","dr:D05965"
"Sulnidazole","dr:D05966"
"Suloctidil","dr:D05967"
"Sulodexide","dr:D08547"
